doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.1016/j.fusengdes.2025.115389,Thermo-mechanical analysis of a steering mirror with dielectric bulk for the ECRH system of DTT,Alfredo Pagliaro; Francesco Braghin; Alessandro Bruschi; Daniele Busi; Eliana De Marchi; Francesco Fanale; Gustavo Granucci; Afra Romano; Fabio Zanon,2025,12,221,,115389,115389,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115389
10.1016/j.fusengdes.2025.115407,RCC-MRx Type P damage assessment methodologies for the design of Nuclear fusion reactor components,K. Degiorgio; M. Muscat; P. Mollicone,2025,12,221,,115407,115407,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115407
10.1016/j.fusengdes.2025.115391,Heating of SPIDER drivers during nominal operations: Calorimetry and numerical estimation,S. Denizeau; D. López Bruna; P. Agostinetti; G. Berton; A. La Rosa; M. Pavei,2025,12,221,,115391,115391,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115391
10.1016/j.fusengdes.2025.115347,Design and integration of the DTT water coolant systems,M. Utili; A. Cucchiaro; P. Fusco; M. De Santis; A. Iaboni; P. Meller; M. Micheletti; N. Paganucci; A. Pizzuto; G.M. Polli,2025,12,221,,115347,115347,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115347
10.1016/j.fusengdes.2025.115406,"Experimental assessment of palladium-silver membrane for isotope separation, rebalancing and protium removal",Vincenzo Narcisi; Linda Sansosti; Alessia Santucci,2025,12,221,,115406,115406,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115406
10.1016/j.fusengdes.2025.115409,Design optimization and fabrication method development for the HCCP TBM shield considering manufacturability,Jae Sung Yoon; Suk-Kwon Kim; Seong Dae Park; Dong Won Lee; Hyoseong Gwon,2025,12,221,,115409,115409,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115409
10.1016/j.fusengdes.2025.115380,Structural analysis of metal hydride bed under thermal and seismic loading,Junyoung Hur; Jae-Uk Lee; Hyun-goo Kang; Dong-you Chung; Pil-Kap Jung; Sei-Hun Yun; Min Ho Chang,2025,12,221,,115380,115380,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115380
10.1016/j.fusengdes.2025.115381,Design and develop an automatic compensation method of alignment reference network for Tokamak machine assembly,Yongqi Gu; Xiang Gao; Yuanyang Zheng; Lei Cao; Zhong Yuan; Haibiao Ji; Jun Wang; Wenqi Wei; Xiang Ji; Xiongyi Huang,2025,12,221,,115381,115381,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115381
10.1016/j.fusengdes.2025.115405,Three-dimensional fluid simulation for the effects of argon additive in a negative hydrogen ion source for fusion,Si-Yu Xing; Shi-Bo Li; Fei Gao; Yu-Ru Zhang; Miao Zhao; Shao-Fei Geng; Guang-Jiu Lei; You-Nian Wang,2025,12,221,,115405,115405,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115405
10.1016/j.fusengdes.2025.115374,Influence of the iron core on three-dimensional magnetic field in the J-TEXT tokamak,Hao Man; Nengchao Wang; Zhengkang Ren; Yangbo Li; Feiyue Mao; Xinchen Yao; Chuanxu Zhao; Chengshuo Shen; Song Zhou; Yonghua Ding,2025,12,221,,115374,115374,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115374
10.1016/j.fusengdes.2025.115400,W/Ta cold spray coatings as an armour layer for first wall steel components,Katja Hunger; Rudolf Neu; Hans Maier; Bernd Böswirth; Henri Greuner; Jan Kondas; Johann Riesch,2025,12,221,,115400,115400,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115400
10.1016/j.fusengdes.2025.115359,Benchmarking of spherical tokamak power plant design in PROCESS and SARAS,Christopher Ashe; P.N. Maya; Stuart I. Muldrew; Shishir Deshpande,2025,12,221,,115359,115359,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115359
10.1016/j.fusengdes.2025.115392,As-built based method for virtual alignment and assembly of the ITER tokamak,Francesca Giovanna Lanzotti; Edoardo Pompa; Gianluca Picci; Alessandro Lo Bue; Giuseppe Di Gironimo; Domenico Marzullo; Gabriele D’Amico,2025,12,221,,115392,115392,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115392
