doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.1016/j.nme.2016.05.010,Influence of an external magnetic field on damage by self-ion irradiation in Fe 90 Cr 10 alloy,Fernando José Sánchez; Isabel García-Cortés; José Francisco Marco; David Jiménez-Rey; Aránzazu Maira; Jesús Castellanos; Rafael Vila; Ángel Ibarra,2016,12,9,,476-479,,journal-article,,https://doi.org/10.1016/j.nme.2016.05.010
10.1016/j.nme.2016.03.010,Dose dependence of irradiation hardening of neutron irradiated vanadium alloys by using temperature control rig in JMTR,Ken-ichi Fukumoto; Takashi Onitsuka; Minoru Narui,2016,12,9,,441-446,,journal-article,,https://doi.org/10.1016/j.nme.2016.03.010
10.1016/j.nme.2016.09.008,Simulation of neutron irradiation damage in tungsten using higher energy protons,R. Rayaprolu; S. Möller; Ch. Linsmeier; S. Spellerberg,2016,12,9,,29-35,,journal-article,,https://doi.org/10.1016/j.nme.2016.09.008
10.1016/j.nme.2016.07.003,Use of tungsten material for the ITER divertor,T. Hirai; S. Panayotis; V. Barabash; C. Amzallag; F. Escourbiac; A. Durocher; M. Merola; J. Linke; Th. Loewenhoff; G. Pintsuk; M. Wirtz; I. Uytdenhouwen,2016,12,9,,616-622,,journal-article,,https://doi.org/10.1016/j.nme.2016.07.003
10.1016/j.nme.2016.09.017,Precipitation of carbides in F82H steels and its impact on mechanical strength,S. Kano; H.L. Yang; R. Suzue; Y. Matsukawa; Y. Satoh; H. Sakasegawa; H. Tanigawa; H. Abe,2016,12,9,,331-337,,journal-article,,https://doi.org/10.1016/j.nme.2016.09.017
10.1016/j.nme.2016.10.010,Effects of stacking fault energies on the interaction between an edge dislocation and an 8.0-nm-diameter Frank loop of self-interstitial atoms,S. Hayakawa; Y. Hayashi; T. Okita; M. Itakura; K. Suzuki; Y. Kuriyama,2016,12,9,,581-586,,journal-article,,https://doi.org/10.1016/j.nme.2016.10.010
10.1016/j.nme.2016.02.004,Influence of the C content on the permeation of hydrogen in Fe alloys with low contents of C,I. Peñalva; G. Alberro; F. Legarda; C.J. Ortiz; R. Vila,2016,12,9,,306-310,,journal-article,,https://doi.org/10.1016/j.nme.2016.02.004
10.1016/j.nme.2016.06.008,Oxide particle coarsening at temperature over 1473 K in 9CrODS steel,N. Oono; K. Nakamura; S. Ukai; T. Kaito; T. Torimaru; A. Kimura; S. Hayashi,2016,12,9,,342-345,,journal-article,,https://doi.org/10.1016/j.nme.2016.06.008
10.1016/j.nme.2016.08.017,ODS-materials for high temperature applications in advanced nuclear systems,C.C. Eiselt; H. Schendzielorz; A. Seubert; B. Hary; Y. de Carlan; P. Diano; B. Perrin; D. Cedat,2016,12,9,,22-28,,journal-article,,https://doi.org/10.1016/j.nme.2016.08.017
10.1016/j.nme.2016.08.007,"Tensile properties and hardness of two types of 11Cr-ferritic/martensitic steel after aging up to 45,000 h",Y. Yano; T. Tanno; Y. Sekio; H. Oka; S. Ohtsuka; T. Uwaba; T. Kaito,2016,12,9,,324-330,,journal-article,,https://doi.org/10.1016/j.nme.2016.08.007
