doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.1016/j.nme.2024.101679,Study of small tensile specimen thickness effects in copper oriented for IFMIF-DONES irradiation,N. García-Rodríguez; F. Canillas; F. Arranz; M. Roldán; F. Sánchez; E. Leon-Gutierrez,2024,6,39,,101679,101679,journal-article,,https://doi.org/10.1016/j.nme.2024.101679
10.1016/j.nme.2024.101683,Additive manufacturing of novel complex tungsten components via electron beam melting: Basic properties and evaluation of the high heat flux behavior,Steffen Antusch; Alexander Klein; Siegfried Baumgärtner; Carsten Bonnekoh; Bernd Böswirth; Daniel Dorow-Gerspach; Stefan Dietrich; Marco Ehrhardt; Bradut-Eugen Ghidersa; Henri Greuner; Markus Guttmann; Thomas Hanemann; Judith Jung; Joachim Konrad; Michael Rieth,2024,6,39,,101683,101683,journal-article,,https://doi.org/10.1016/j.nme.2024.101683
10.1016/j.nme.2024.101649,Damage behavior of additive manufacturing 316L stainless steel irradiated with Fe ions,Jinlei Yang; Chonglong Fu; Jianjian Li; Juju Bai; Qiantao Lei; Jun Lin,2024,6,39,,101649,101649,journal-article,,https://doi.org/10.1016/j.nme.2024.101649
10.1016/j.nme.2024.101676,Exploring of two connection forms of the tungsten tile and CuCrZr heat sink for first wall mockup,Qigang Wu; Mingzhun Lei; Pinghui Zhao; Zhao Liu; Weibin Xi,2024,6,39,,101676,101676,journal-article,,https://doi.org/10.1016/j.nme.2024.101676
10.1016/j.nme.2024.101667,Study of the irradiation hardening of a Fe9Cr ferritic model alloy by nanoindentations,D. Zhou; P. Spätig; Q. Hayat; P. Song; N. Jennett; J.-C. Chen; P. Desgardin,2024,6,39,,101667,101667,journal-article,,https://doi.org/10.1016/j.nme.2024.101667
10.1016/j.nme.2024.101635,3D benchmark experiments of tritium in tungsten for tritium measurements by detecting β-ray induced X-rays,Yang Yang; Zhilin Chen; Po Huang; Yong Yang; Caifeng Lai; Wenxiang Jiang,2024,6,39,,101635,101635,journal-article,,https://doi.org/10.1016/j.nme.2024.101635
10.1016/j.nme.2024.101672,In-situ TEM characterization and atomistic simulation of cavity generation and interaction in tungsten at 800 °C under dual W2+/He+ irradiation,E. Yildirim; P.M. Mummery; G. Greaves; C.P. Race; E. Jimenez-Melero,2024,6,39,,101672,101672,journal-article,,https://doi.org/10.1016/j.nme.2024.101672
10.1016/j.nme.2024.101664,Alternative coatings to cyanide silver coatings with low infrared emissivity for tokamak components,Dan Liu; Yuanjing Liu; Wei Yuan; Haitao Li; Xiong Huang; Zhiheng Zhang; Yinying Sheng; Zimin Li; Kaihui Dong; Wanqi Chen; Lan Cui; Dayong Shan,2024,6,39,,101664,101664,journal-article,,https://doi.org/10.1016/j.nme.2024.101664
10.1016/j.nme.2024.101685,Artificial thermal shock cracks in WRe – A proof of concept study,Michael Sommerauer; Maximilian Siller; Reinhard Pippan; Neil Bostrom; Verena Maier–Kiener,2024,6,39,,101685,101685,journal-article,,https://doi.org/10.1016/j.nme.2024.101685
10.1016/j.nme.2024.101636,"Effects of impurities on stability of TiC, TaC and ZrC particles in tungsten",Yu-Wei You; Jinwei Xuan; Kui Hou; Li Wang; Rong Yan; Dongdong Li; X.S. Kong; Xuebang Wu; C.S. Liu,2024,6,39,,101636,101636,journal-article,,https://doi.org/10.1016/j.nme.2024.101636
10.1016/j.nme.2024.101674,Effect of grain size on defect annealing in displacement-damaged tungsten,Anže Založnik; David Dellasega; Gabriele Alberti; Matteo Passoni; Thomas Schwarz-Selinger; Marlene I. Patino; Michael J. Simmonds; Matthew J. Baldwin; George R. Tynan,2024,6,39,,101674,101674,journal-article,,https://doi.org/10.1016/j.nme.2024.101674
10.1016/j.nme.2024.101655,Deuterium and helium desorption/retention properties of low-activation vanadium alloys possible for reuse in a short time in fusion reactors,Yuji Yamauchi; Yusuke Tanoue; Kazuki Keta; Takuya Nagasaka; Jingjie Shen; Satoshi Tomioka; Yutaka Matsumoto,2024,6,39,,101655,101655,journal-article,,https://doi.org/10.1016/j.nme.2024.101655
10.1016/j.nme.2024.101643,Corrigendum to “PISCES-RF: A helicon-plasma based linear-device for the study of fusion relevant plasma-materials-interactions” [Nucl. Mater. Energy 36 (2023) 101477],M.J. Baldwin; D. Nishijima; M.I. Patino; G. Gunner; T. Lynch; F. Chang; M.J. Simmonds; A. Založnik; S. Moore; B. Schwendeman; R. Ciamacco; R.P. Doerner; G.R. Tynan,2024,6,39,,101643,101643,journal-article,,https://doi.org/10.1016/j.nme.2024.101643
10.1016/j.nme.2024.101652,Mechanical and helium swelling responses of K-RAFM steels to Fe ion irradiation and helium implantation,Sangeun Kim; Minkyu Ahn; Jinwoo Park; Gyeongsik Yu; Jinhyuk Kim; Hyung-Ha Jin; Chang-hoon Lee; Byung-Yong Yu; Weon Cheol Lim; Chansun Shin,2024,6,39,,101652,101652,journal-article,,https://doi.org/10.1016/j.nme.2024.101652
10.1016/j.nme.2024.101653,Development of a tritium release system for ceramic tritium breeder pebbles irradiated by high intensity DT fusion neutron Generator at INEST,Haixia Wang; Wenhao Wu; Xuewei Fu; Siwei Zhang; Zhengkui Zeng; Dan Xiao; Yong Zhang; Size Chen; Taosheng Li; Jie Yu,2024,6,39,,101653,101653,journal-article,,https://doi.org/10.1016/j.nme.2024.101653
10.1016/j.nme.2024.101650,Reaction kinetics of Li4SiO4 and Li4Ti5O12 in biphasic breeder ceramics after lithium burn-up,Julia Leys; Christina Odenwald; Regina Knitter,2024,6,39,,101650,101650,journal-article,,https://doi.org/10.1016/j.nme.2024.101650
10.1016/j.nme.2024.101687,Long-pulse high heat flux testing of tungsten monoblock target mock-ups for investigation of creep fatigue interaction,Gerald Pintsuk; Emanuele Cacciotti; Francesco Crea; Daniel Dorow-Gerspach; Selanna Roccella; Marius Wirtz; Jeong-Ha You,2024,6,39,,101687,101687,journal-article,,https://doi.org/10.1016/j.nme.2024.101687
10.1016/j.nme.2024.101670,"Thermodynamic stability, electronic structure and mechanical properties of Mo-Re binary alloys: A first-principles calculations",Bo Li; Aoyu Mo; Hai Jun Li; Lu Wang; Quan-Fu Han; Yanyan Du; Kun Jie Yang; Yue-Lin Liu,2024,6,39,,101670,101670,journal-article,,https://doi.org/10.1016/j.nme.2024.101670
