doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.1088/1741-4326/ab3c7e,Deuterium trapping by deformation-induced defects in tungsten,M. Zibrov; M. Balden; M. Dickmann; A. Dubinko; W. Egger; M. Mayer; D. Terentyev; M. Wirtz,2019,9,59,10,106056,,journal-article,,https://doi.org/10.1088/1741-4326/ab3c7e
10.1088/1741-4326/ab388c,Effect of magnetic field on corrosion behavior of Indian reduced activation ferritic/martensitic steel in liquid Pb–Li,P. Chakraborty; V. Singh; P. Trivedi; S. Malhotra; K. Singh; P. Mukherjee; V. Kain; R. Tewari,2019,9,59,12,126001,,journal-article,,https://doi.org/10.1088/1741-4326/ab388c
10.1088/1741-4326/ab37bb,Scenario with combined density and heating control to reduce the impact of the bootstrap current in Wendelstein 7-X,P. Sinha; D. Böckenhoff; M. Endler; J. Geiger; H. Hölbe; H.M. Smith; T.S. Pedersen; Y. Turkin,2019,9,59,12,126012,,journal-article,,https://doi.org/10.1088/1741-4326/ab37bb
10.1088/1741-4326/ab3e96,Modeling of inter- and intra-edge-localized mode tungsten erosion during DIII-D H-mode discharges,G.L. Xu; J. Guterl; T. Abrams; H.Q. Wang; J.D. Elder; E.A. Unterberg; D.M. Thomas; P.C. Stangeby; H.Y. Guo; M.Y. Ye,2019,10,59,12,126018,,journal-article,,https://doi.org/10.1088/1741-4326/ab3e96
10.1088/1741-4326/ab4095,Active conditioning of ASDEX Upgrade tungsten plasma-facing components and discharge enhancement through boron and boron nitride particulate injection,R. Lunsford; V. Rohde; A. Bortolon; R. Dux; A. Herrmann; A. Kallenbach; R.M. McDermott; P. David; A. Drenik; F. Laggner; R. Maingi; D. K. Mansfield; A. Nagy; R. Neu; E. Wolfrum,2019,10,59,12,126034,,journal-article,,https://doi.org/10.1088/1741-4326/ab4095
10.1088/1741-4326/ab472b,"Erratum: Deuterium trapping by deformation-induced defects in tungsten (2019
                    <i>Nucl. Fusion</i>
                    <b>59</b>
                    106056)",M. Zibrov; M. Balden; M. Dickmann; A. Dubinko; W. Egger; M. Mayer; D. Terentyev; M. Wirtz,2019,10,59,12,129601,,journal-article,,https://doi.org/10.1088/1741-4326/ab472b
10.1088/1741-4326/ab472d,Controlled neoclassical tearing mode (NTM) healing by fueling pellets and its impact on electron cyclotron current drive requirements for complete NTM stabilization,L. Bardóczi; M.J. Choi; A. Bañón Navarro; D. Shiraki; R.J. La Haye; S.H. Park; M. Knölker; T.E. Evans; G.R. McKee; M. Woo; B.H. Park; F. Jenko,2019,10,59,12,126047,,journal-article,,https://doi.org/10.1088/1741-4326/ab472d
10.1088/1741-4326/ab4639,Divertor detachment and asymmetry in H-mode operation with an ITER-like tungsten divertor in EAST,J.B. Liu; L. Wang; H.Y. Guo; H.Q. Wang; G.S. Xu; F. Ding; J.C. Xu; X.J. Liu; Q.P. Yuan; K. Wu; S.C. Liu; C.F. Sang; L.Y. Meng; W. Feng; A. Hyatt; A.W. Leonard; D. Thomas; T. Zhang; T.F. Zhou; B.J. Xiao; X.Z. Gong; J. Li; B.N. Wan,2019,10,59,12,126046,,journal-article,,https://doi.org/10.1088/1741-4326/ab4639
10.1088/1741-4326/ab4c54,ERO modeling and analysis of tungsten erosion and migration from a toroidally symmetric source in the DIII-D divertor,J. Guterl; T. Abrams; C.A. Johnson; A. Jaervinen; H.Q. Wang; A.G. McLean; D. Rudakov; W.R. Wampler; H.Y. Guo; P. Snyder,2019,11,60,1,016018,,journal-article,,https://doi.org/10.1088/1741-4326/ab4c54
10.1088/1741-4326/ab4c5a,Sub-divertor fuel isotopic content detection limit for JET and its impact on ICRF core heating and DTE2 operation,C.C. Klepper; B. Pégourié; S. Vartanian; M. Goniche; E. Delabie; D. Van Eester; E. Lerche; G. Sips; I. Borodkina; D. Douai; I. Jepu; U. Kruezi; G.F. Matthews; A. Widdowson,2019,11,60,1,016021,,journal-article,,https://doi.org/10.1088/1741-4326/ab4c5a
10.1088/1741-4326/ab538c,The impact of edge radial electric fields on edge–scrape-off layer coupling in the TJ-II stellarator,G. Grenfell; B.Ph. van Milligen; U. Losada; T. Estrada; B. Liu; C. Silva; M. Spolaore; C. Hidalgo,2019,11,60,1,014001,,journal-article,,https://doi.org/10.1088/1741-4326/ab538c
10.1088/1741-4326/ab523c,Deuterium addition to liquid Li–Sn alloys: implications for plasma-facing applications,Beatriz G. del Rio; Gopalakrishnan Sai Gautam; Emily A. Carter,2019,11,60,1,016025,,journal-article,,https://doi.org/10.1088/1741-4326/ab523c
10.1088/1741-4326/ab537b,Localized divertor leakage measurements using isotopic tungsten sources during edge-localized mode-y H-mode discharges on DIII-D,E.A. Unterberg; T. Abrams; I. Bykov; D.C. Donovan; J.D. Duran; J.D. Elder; H.Y. Guo; E.M. Hollmann; C.J. Lasnier; A.W. Leonard; A.L. Moser; J.H. Nichols; R.E. Nygren; D.L. Rudakov; P.C. Stangeby; D.M. Thomas; B.S. Victor; J.G. Watkins; W.R. Wampler; M.P. Zach; S.L. Allen; J.L. Barton; L.R. Baylor; J.A. Boedo; A.R. Briesemeister; D.A. Buchenauer; J.D. Coburn; C.P. Chrobak; R. Ding; D.A. Ennis; B.A. Grierson; E.T. Hinson; C.A. Johnson; A.G. McLean; T.W. Petrie; O. Schmitz; D. Shiraki; H.Q. Wang; R.S. Wilcox; S. Zamperini,2019,11,60,1,016028,,journal-article,,https://doi.org/10.1088/1741-4326/ab537b
10.1088/1741-4326/ab5462,Global modelling of tungsten impurity transport based on the drift-kinetic equation,Ryutaro Kanno; Gakushi Kawamura; Masanori Nunami; Yuki Homma; Akiyoshi Hatayama; Kazuo Hoshino,2019,12,60,1,016033,,journal-article,,https://doi.org/10.1088/1741-4326/ab5462
10.1088/1741-4326/ab561e,Characterization of the <i>in situ</i> leading-edge-induced melting on the ITER-like tungsten divertor in EAST,Dahuan Zhu; Changjun Li; Rui Ding; Baoguo Wang; Junling Chen; Binfu Gao; Yongqi Gu; Xianzu Gong,2019,12,60,1,016036,,journal-article,,https://doi.org/10.1088/1741-4326/ab561e
10.1088/1741-4326/ab6060,Enhanced fuzzy tungsten growth in the presence of tungsten deposition,Patrick McCarthy; Dogyun Hwangbo; Matthew Bilton; Shin Kajita; James W. Bradley,2020,1,60,2,026012,,journal-article,,https://doi.org/10.1088/1741-4326/ab6060
10.1088/1741-4326/ab6061,"Atomistic simulations of helium, hydrogen, and self-interstitial diffusion inside dislocation cores in tungsten",Nithin Mathew; Danny Perez; Enrique Martinez,2020,1,60,2,026013,,journal-article,,https://doi.org/10.1088/1741-4326/ab6061
10.1088/1741-4326/ab6306,Ultrafine-grained W alloy prepared by spark plasma sintering with high thermal stability and excellent irradiation resistance,Z.M. Wu; X.B. Zhou; J.W. Liu; J.L. Du; S.R. Zou; Y. Huang; Q. Huang; K.J. Yang; J. Zhang; J.C. Huang; E.G. Fu,2020,1,60,3,036006,,journal-article,,https://doi.org/10.1088/1741-4326/ab6306
10.1088/1741-4326/ab6b3f,Dislocation loop and tangle evolution of peak damage region in tungsten irradiated by heavy ion and deuterium plasma,Wangguo Guo; Shiwei Wang; Lin Ge; Engang Fu; Yue Yuan; Long Cheng; Guang-Hong Lu,2020,2,60,3,034002,,journal-article,,https://doi.org/10.1088/1741-4326/ab6b3f
10.1088/1741-4326/ab680f,New rate equation model to describe the stabilization of displacement damage by hydrogen atoms during ion irradiation in tungsten,M. Pečovnik; E.A. Hodille; T. Schwarz-Selinger; C. Grisolia; S. Markelj,2020,2,60,3,036024,,journal-article,,https://doi.org/10.1088/1741-4326/ab680f
10.1088/1741-4326/ab73c3,Dynamics of the changes in the parameters of the arc plasma during the destruction of a helium-induced tungsten fuzz by arc pulses,S.A. Barengolts; D. Hwangbo; S. Kajita; N. Ohno; V.P. Frolova; A.G. Nikolaev; E.M. Oks; D.L. Shmelev; M.M. Tsventoukh; G. Yu Yushkov,2020,2,60,4,044001,,journal-article,,https://doi.org/10.1088/1741-4326/ab73c3
10.1088/1741-4326/ab742c,Response of yttria dispersion strengthened tungsten simultaneously exposed to steady-state and transient hydrogen plasma,Z. Chen; Y. Li; Y.Y. Lian; F. Feng; J.B. Wang; Y. Tan; T.W. Morgan; L.Z. Cai; X. Liu; M. Xu; X.R. Duan,2020,3,60,4,046020,,journal-article,,https://doi.org/10.1088/1741-4326/ab742c
10.1088/1741-4326/ab77e7,Fracture behavior of tungsten-based composites exposed to steady-state/transient hydrogen plasma,Y. Li; T.W. Morgan; J.A.W. Van Dommelen; S. Antusch; M. Rieth; J.P.M. Hoefnagels; D. Terentyev; G. De Temmerman; K. Verbeken; M.G.D. Geers,2020,3,60,4,046029,,journal-article,,https://doi.org/10.1088/1741-4326/ab77e7
10.1088/1741-4326/ab77e8,Light impurity transport in tokamaks: on the impact of neutral beam fast ions,P. Manas; A. Kappatou; C. Angioni; R.M. McDermott,2020,3,60,5,056005,,journal-article,,https://doi.org/10.1088/1741-4326/ab77e8
10.1088/1741-4326/ab7b3a,Modelling of hydrogen reflection on tungsten fuzzy surface in an erosive hydrogen plasma,D.H. Liu; S.Y. Dai; M. Wada; M. Wang; D.Z. Wang,2020,4,60,5,056018,,journal-article,,https://doi.org/10.1088/1741-4326/ab7b3a
10.1088/1741-4326/ab7c2a,"True stress-strain curve extraction from ion-irradiated materials via small tensile, small punch and nanoindentation tests: method development and accuracy/consistency verification",Haiting Liu; Jiawei Ma; Ao Tang; Jingzhao Tang; Chonghong Zhang; Lei Zhang; Yao Shen,2020,4,60,5,056012,,journal-article,,https://doi.org/10.1088/1741-4326/ab7c2a
10.1088/1741-4326/ab7e00,Observation of a nuclear-elastic-scattering effect caused by energetic protons on deuteron slowing-down behaviour on the Large Helical Device,H. Matsuura; S. Sugiyama; K. Kimura; S. Kajimoto; T. Nishitani; K. Ogawa; Y. Kawamoto; M. Isobe; M. Osakabe,2020,4,60,6,066007,,journal-article,,https://doi.org/10.1088/1741-4326/ab7e00
10.1088/1741-4326/ab833f,Predictive multi-channel flux-driven modelling to optimise ICRH tungsten control and fusion performance in JET,F.J. Casson; H. Patten; C. Bourdelle; S. Breton; J. Citrin; F. Koechl; M. Sertoli; C. Angioni; Y. Baranov; R. Bilato; E.A. Belli; C.D. Challis; G. Corrigan; A. Czarnecka; O. Ficker; L. Frassinetti; L. Garzotti; M. Goniche; J.P. Graves; T. Johnson; K. Kirov; P. Knight; E. Lerche; M. Mantsinen; J. Mylnar; M. Valisa,2020,5,60,6,066029,,journal-article,,https://doi.org/10.1088/1741-4326/ab833f
10.1088/1741-4326/ab8d03,Study of high DC voltage breakdown between stainless steel electrodes separated by long vacuum gaps,N. Pilan; S.M. Deambrosis; A. De Lorenzi; M. Fincato; C. Fontana; R. Gobbo; L. Lotto; E. Martines; O. Mc Cormack; R. Pasqualotto; T. Patton; G. Pesavento; F. Pino; E. Spada; S. Spagnolo; M. Zuin,2020,6,60,7,076010,,journal-article,,https://doi.org/10.1088/1741-4326/ab8d03
10.1088/1741-4326/ab9005,Isotope effect in transient electron thermal transport property and its impact on the electron internal transport barrier formation in LHD,T. Kobayashi; K. Ida; K. Tanaka; M. Yoshinuma; T.Ii Tsujimura; S. Inagaki; T. Tokuzawa; H. Tsuchiya; N. Tamura; H. Igami; Y. Yoshimura; S.-I. Itoh; K. Itoh; LHD Experiment Group,2020,6,60,7,076015,,journal-article,,https://doi.org/10.1088/1741-4326/ab9005
10.1088/1741-4326/ab91fa,"Divertor impurity seeding with a new feedback control scheme for
                    maintaining good core confinement in grassy-ELM H-mode regime with tungsten
                    monoblock divertor in EAST",G.S. Xu; Q.P. Yuan; K.D. Li; L. Wang; J.C. Xu; Q.Q. Yang; Y.M. Duan; L.Y. Meng; Z.S. Yang; F. Ding; J.B. Liu; H.Y. Guo; H.Q. Wang; D. Eldon; Y.Q. Tao; K. Wu; N. Yan; R. Ding; Y.F. Wang; Y. Ye; L. Zhang; T. Zhang; Q. Zang; Y.Y. Li; H.Q. Liu; G.Z. Jia; X.J. Liu; H. Si; E.Z. Li; L. Zeng; J.P. Qian; S.Y. Lin; L.Q. Xu; H.H. Wang; X.Z. Gong; B.N. Wan,2020,6,60,8,086001,,journal-article,,https://doi.org/10.1088/1741-4326/ab91fa
10.1088/1741-4326/ab9347,"Post-mortem analysis of tungsten plasma facing components in tokamaks: Raman microscopy measurements on compact, porous oxide and nitride films and nanoparticles",C. Pardanaud; D. Dellasega; M. Passoni; C. Martin; P. Roubin; Y. Addab; C. Arnas; L. Couëdel; M. Minissale; E. Salomon; G. Giacometti; A. Merlen; E. Bernard; R. Mateus; E. Alves; Z. Siketic; I. Bogdanovic Radovic; A. Hakola,2020,7,60,8,086004,,journal-article,,https://doi.org/10.1088/1741-4326/ab9347
10.1088/1741-4326/ab9669,Core tungsten transport in WEST long pulse L-mode plasmas,X. Yang; P. Manas; C. Bourdelle; J. F. Artaud; R. Sabot; Y. Camenen; J. Citrin; F. Clairet; C. Desgranges; P. Devynck; T. Dittmar; A. Ekedahl; N. Fedorczak; C. Gil; T. Loarer; Ph. Lotte; O. Meyer; J. Morales; M. Peret; Y. Peysson; C. D. Stephens; G. Urbanczyk; D. Vézinet; L. Zhang; X. Gong,2020,7,60,8,086012,,journal-article,,https://doi.org/10.1088/1741-4326/ab9669
10.1088/1741-4326/ab98a4,Three mechanisms of hydrogen-induced dislocation pinning in tungsten,Y. Li; T.W. Morgan; D. Terentyev; S. Ryelandt; A. Favache; S. Wang; M. Wirtz; J.P.M. Hoefnagels; J.A.W. van Dommelen; G. De Temmerman; K. Verbeken; M.G.D. Geers,2020,7,60,8,086015,,journal-article,,https://doi.org/10.1088/1741-4326/ab98a4
10.1088/1741-4326/ab9be6,H-mode operation in helium plasma with tungsten divertor and low input torque in EAST,B. Zhang; X. Gong; J. Qian; R. Ding; J. Huang; Y.W. Sun; X. Gu; Y.Y. Li; W. Gao; Y.W. Yu; M.H. Li; Z. Sun; G.Q. Zhong; Y.M. Duan; S.T. Mao; L. Wang; F. Ding; Q. Zang; B. Lyu; H.Q. Liu; Y.M. Wang; Q. Ma; Y.F. Wang; X. Zhu; S.X. Wang; Y.H. Huang; J.W. Liu; Y.J. Chen; Z.D. Yang,2020,7,60,9,092001,,journal-article,,https://doi.org/10.1088/1741-4326/ab9be6
10.1088/1741-4326/ab9a65,Deuterium retention in tungsten irradiated by different ions,B. Wielunska; M. Mayer; T. Schwarz-Selinger; A.E. Sand; W. Jacob,2020,7,60,9,096002,,journal-article,,https://doi.org/10.1088/1741-4326/ab9a65
10.1088/1741-4326/ab9b3c,Understanding hydrogen retention in damaged tungsten using experimentally-guided models of complex multispecies evolution,Qianran Yu; Michael J. Simmonds; Russ. Doerner; George R. Tynan; Li Yang; Brian D. Wirth; Jaime Marian,2020,7,60,9,096003,,journal-article,,https://doi.org/10.1088/1741-4326/ab9b3c
10.1088/1741-4326/aba092,Highly porous tungsten for plasma-facing applications in nuclear fusion power plants: a computational analysis of hollow nanoparticles,Pablo Díaz-Rodríguez; Francisco Munoz; José Rogan; Ignacio Martín-Bragado; J.M. Perlado; Ovidio Peña-Rodríguez; Antonio Rivera; Felipe J. Valencia,2020,8,60,9,096017,,journal-article,,https://doi.org/10.1088/1741-4326/aba092
10.1088/1741-4326/aba0c6,Power balance investigation in long-pulse high-performance discharges with ITER-like tungsten divertor on EAST,Y. K. Liu; X. Gao; K. Hanada; Y. W. Yu; H. Q. Liu; L. Yang; T. Zhang; Y. X. Jie; J. P. Qian; L. Zeng; T. F. Ming; X. J. Liu; S. C. Liu; T. J. Xu; Y. Chen; Q. Zhuang; Y. L. Li; K. F. Gan; B. Zhang; M. W. Chen; P. F. Zi; Y. M. Wang; G. S. Li; K. Z. Zhu; T. Zhou; L. Li; L. Cao; X. Z. Gong; D. M. Yao; K. Wang; L. Wang; J.G. Li,2020,8,60,9,096019,,journal-article,,https://doi.org/10.1088/1741-4326/aba0c6
10.1088/1741-4326/aba0c7,Pulsed-power-driven cylindrical aluminium liner implosions with a high aspect ratio at an 8 MA facility,J. Lu; X.S. Yan; S.J. Meng; J.M. Ning; S.Q. Jiang; F.X. Chen; Z.C. Huang; R.H. Yang; F. Ye; R.K. Xu; Z.P. Xu; Z.H. Li,2020,8,60,9,096020,,journal-article,,https://doi.org/10.1088/1741-4326/aba0c7
10.1088/1741-4326/aba337,Deuterium release from deuterium plasma-exposed neutron-irradiated and non-neutron-irradiated tungsten samples during annealing,V.Kh. Alimov; Y. Hatano; T. Kuwabara; T. Toyama; Y. Someya; A.V. Spitsyn,2020,8,60,9,096025,,journal-article,,https://doi.org/10.1088/1741-4326/aba337
10.1088/1741-4326/ab8ef6,The impact of anisotropy on ITER scenarios,M.J. Hole; Z. Qu; S. Pinches; M. Schneider; I.L. Arbina; M.J. Mantsinen; O. Sauter,2020,8,60,11,112010,,journal-article,,https://doi.org/10.1088/1741-4326/ab8ef6
10.1088/1741-4326/ab868c,Cause and impact of low-frequency chirping modes in DIII-D hybrid discharges,D. Liu; W.W. Heidbrink; M. Podestà; Z.Z. Ren; L. Bardóczi; E.D. Fredrickson; G.Y. Fu; C.C. Petty; K.E. Thome; F. Turco; M.A. Van Zeeland,2020,9,60,11,112009,,journal-article,,https://doi.org/10.1088/1741-4326/ab868c
10.1088/1741-4326/aba99c,Experimental validation of inventory simulations on molybdenum and its isotopes for fusion applications,M.R. Gilbert; L.W. Packer; T. Stainer,2020,9,60,10,106022,,journal-article,,https://doi.org/10.1088/1741-4326/aba99c
10.1088/1741-4326/aba9ec,Neutral impact on anomalous edge plasma transport and its correlation with divertor plasma detachment,Yanzeng Zhang; Sergei I. Krasheninnikov; Rebecca Masline; Roman D. Smirnov,2020,9,60,10,106023,,journal-article,,https://doi.org/10.1088/1741-4326/aba9ec
10.1088/1741-4326/aba454,Kinetic model for hydrogen absorption in tungsten with coverage dependent surface mechanisms,E.A. Hodille; S. Markelj; M. Pecovnik; M Ajmalghan; Z.A. Piazza; Y. Ferro; T. Schwarz-Selinger; C. Grisolia,2020,9,60,10,106011,,journal-article,,https://doi.org/10.1088/1741-4326/aba454
10.1088/1741-4326/abadae,Deuterium transport and retention in the bulk of tungsten containing helium: the effect of helium concentration and microstructure,S. Markelj; T. Schwarz-Selinger; M. Pečovnik; W. Chrominski; A. Šestan; J. Zavašnik,2020,9,60,10,106029,,journal-article,,https://doi.org/10.1088/1741-4326/abadae
10.1088/1741-4326/abaff6,Effect of D on the evolution of radiation damage in W during high temperature annealing,M. Pečovnik; S. Markelj; M. Kelemen; T. Schwarz-Selinger,2020,9,60,10,106028,,journal-article,,https://doi.org/10.1088/1741-4326/abaff6
10.1088/1741-4326/abaf33,Progress in extending high poloidal beta scenarios on DIII-D towards a steady-state fusion reactor and impact of energetic particles,J. Huang; A.M. Garofalo; J.P. Qian; X.Z. Gong; S.Y. Ding; J. Varela; J.L. Chen; W.F. Guo; K. Li; M.Q. Wu; C.K. Pan; Q. Ren; B. Zhang; L.L. Lao; C.T. Holcomb; J. McClenaghan; D. Weisberg; V. Chan; A. Hyatt; W.H. Hu; G.Q. Li; J. Ferron; G. McKee; R.I. Pinsker; T. Rhodes; G.M. Staebler; D. Spong; Z. Yan,2020,9,60,12,126007,,journal-article,,https://doi.org/10.1088/1741-4326/abaf33
10.1088/1741-4326/abb149,An atom probe tomography and inventory calculation examination of second phase precipitates in neutron irradiated single crystal tungsten,Philip D. Edmondson; Baptiste Gault; Mark R Gilbert,2020,9,60,12,126013,,journal-article,,https://doi.org/10.1088/1741-4326/abb149
10.1088/1741-4326/abb147,Molecular dynamics investigation of the configuration and shape of helium clusters in tungsten,Jinlong Wang; Zhichao Guo; Wenqiang Dang; Daping Liu,2020,9,60,12,126015,,journal-article,,https://doi.org/10.1088/1741-4326/abb147
10.1088/1741-4326/abb148,Suppression of helium bubble nucleation in beryllium exposed tungsten surfaces,M.A. Cusentino; M.A. Wood; A.P. Thompson,2020,10,60,12,126018,,journal-article,,https://doi.org/10.1088/1741-4326/abb148
10.1088/1741-4326/abb2d3,Corrigendum and Addendum: Helium flux effects on bubble growth and surface morphology in plasma-facing tungsten from large-scale molecular dynamics simulations (2019 Nucl. Fusion 59 066035),Karl D. Hammond; Brandon F. Lee; Ian V. Naeger; Wathsala Widanagamaachchi; Li-Ta Lo; Dimitrios Maroudas; Brian D. Wirth,2020,10,60,12,129401,,journal-article,,https://doi.org/10.1088/1741-4326/abb2d3
10.1088/1741-4326/abb39c,"Modeling, analysis, and code/data validation of DIII-D tokamak divertor experiments on ELM and non-ELM plasma tungsten sputtering erosion",J.N. Brooks; T. Sizyuk; J.D. Elder; T. Abrams; A. Hassanein; D.L. Rudakov; W. Wampler,2020,10,60,12,126026,,journal-article,,https://doi.org/10.1088/1741-4326/abb39c
10.1088/1741-4326/abb53e,Wetting and spreading of liquid lithium onto nanocolumnar tungsten coatings tailored through the topography of stainless steel substrates,S. Muñoz-Piña; A. Garcia-Valenzuela; E. Oyarzabal; J. Gil-Rostra; V. Rico; G. Alcalá; R. Alvarez; F.L. Tabares; A. Palmero; A.R. Gonzalez-Elipe,2020,10,60,12,126033,,journal-article,,https://doi.org/10.1088/1741-4326/abb53e
10.1088/1741-4326/abb600,Blister-dominated retention mechanism in tungsten exposed to high-fluence deuterium plasma,Mi Liu; Wangguo Guo; Long Cheng; Jun Wang; Shiwei Wang; Hao Yin; Ting Wang; Yuhua Huang; Yue Yuan; Thomas Schwarz-Selinger; Gregory De Temmerman; Xing-Zhong Cao; G.-N. Luo; Guang-Hong Lu,2020,10,60,12,126034,,journal-article,,https://doi.org/10.1088/1741-4326/abb600
10.1088/1741-4326/abb79c,Characterization of the plasma current quench during disruptions in ADITYA tokamak,S. Purohit; M.B. Chowdhuri; J. Ghosh; Y.S. Joisa; J.V. Raval; S.K. Jha; D. Raju; K.A. Jadeja; R. Manchanda; M.K. Gupta; S.K. Pathak; C.N. Gupta; S.B. Bhat; R.L. Tanna; P.K. Chattopadhyay; Y.C. Saxena; A. Sen,2020,10,60,12,126042,,journal-article,,https://doi.org/10.1088/1741-4326/abb79c
10.1088/1741-4326/abb890,Tungsten heavy alloy: an alternative plasma-facing material in terms of hydrogen isotope retention,H. Maier; R. Neu; T. Schwarz-Selinger; U. von Toussaint; A. Manhard; T. Dürbeck; K. Hunger,2020,10,60,12,126044,,journal-article,,https://doi.org/10.1088/1741-4326/abb890
10.1088/1741-4326/abb919,Long discharges in a steady state with D<sub>2</sub> and N<sub>2</sub> on the actively cooled tungsten upper divertor in WEST,T. Loarer; T. Dittmar; E. Tsitrone; R. Bisson; C. Bourdelle; S. Brezinsek; J. Bucalossi; Y. Corre; L. Delpech; C. Desgranges; G. De Temmerman; D. Douai; A. Ekedahl; N. Fedorczak; A. Gallo; J. Gaspar; J. Gunn; M. Houry; P. Maget; R. Mitteau; P. Moreau,2020,10,60,12,126046,,journal-article,,https://doi.org/10.1088/1741-4326/abb919
10.1088/1741-4326/abcc18,In-situ measurements of deformation to fatigue failure on a flat-type divertor mockup under high heat flux loads by 3D digital image correlation,Zhiwei Pan; Shenghong Huang; Menglai Jiang,2020,11,,,,,journal-article,,https://doi.org/10.1088/1741-4326/abcc18
10.1088/1741-4326/abbc86,Influence of neon seeding on the deuterium retention and surface modification of ITER-like forged tungsten,Yue Yuan; Ting Wang; Arkadi Kreter; Michael Reinhart; Alexis Terra; Sören Möeller; Long Cheng; Christian Linsmeier; Guang-Hong Lu,2020,11,61,1,016007,,journal-article,,https://doi.org/10.1088/1741-4326/abbc86
10.1088/1741-4326/abbf64,Effects of elastic softening and helium accumulation kinetics on surface morphological evolution of plasma-facing tungsten,Chao-Shou Chen; Dwaipayan Dasgupta; Asanka Weerasinghe; Brian D. Wirth; Dimitrios Maroudas,2020,11,61,1,016016,,journal-article,,https://doi.org/10.1088/1741-4326/abbf64
10.1088/1741-4326/abc409,Observation of non-thermal electron formation during the thermal quench of shattered pellet injection shutdowns in DIII-D,E.M. Hollmann; D. Shiraki; L. Baylor; I. Bykov; N.W. Eidietis; I. Golovkin; J.L. Herfindal; A. Lvovskiy; A. McLean; R.A. Moyer; T. O’Gorman; P.B. Parks; Ž. Popović,2020,11,61,1,016023,,journal-article,,https://doi.org/10.1088/1741-4326/abc409
10.1088/1741-4326/abc9f4,Sputtering of the beryllium tungsten alloy Be<sub>2</sub>W by deuterium atoms: molecular dynamics simulations using machine learned forces,L. Chen; A. Kaiser; M. Probst; S. Shermukhamedov,2020,12,61,1,016031,,journal-article,,https://doi.org/10.1088/1741-4326/abc9f4
10.1088/1741-4326/abc763,Suppression of edge localized modes with real-time boron injection using the tungsten divertor in EAST,Z. Sun; A. Diallo; R. Maingi; Y.Z. Qian; K. Tritz; Y.F. Wang; Y.M. Wang; A. Bortolon; A. Nagy; L. Zhang; Y.M. Duan; Y. Ye; H.L. Zhao; H.Q. Wang; X. Gu; G.Z. Zuo; W. Xu; M. Huang; C.L. Li; X.C. Meng; C. Zhou; H.Q. Liu; Q. Zang; L. Wang; J.P. Qian; G.S. Xu; X.Z. Gong; J.S. Hu; EAST team,2020,12,61,1,014002,,journal-article,,https://doi.org/10.1088/1741-4326/abc763
10.1088/1741-4326/abcbcb,Radiation asymmetry and MHD destabilization during the thermal quench after impurity shattered pellet injection,D. Hu; E. Nardon; M. Hoelzl; F. Wieschollek; M. Lehnen; G.T.A. Huijsmans; D. C. van Vugt; S.-H. Kim; JET contributors; JOREK team,2021,1,61,2,026015,,journal-article,,https://doi.org/10.1088/1741-4326/abcbcb
10.1088/1741-4326/abc933,Waste expectations of fusion steels under current waste repository criteria,G.W. Bailey; O.V. Vilkhivskaya; M.R. Gilbert,2021,1,61,3,036010,,journal-article,,https://doi.org/10.1088/1741-4326/abc933
10.1088/1741-4326/abd920,Effect of rhenium on defects evolution behavior in tungsten under irradiation,Zheng Wang; Liang Gao; Xiu-Li Zhu; Yue Yuan; Shiwei Wang; Long Cheng; Guang-Hong Lu,2021,2,61,3,036037,,journal-article,,https://doi.org/10.1088/1741-4326/abd920
10.1088/1741-4326/abe312,Recrystallization-mediated crack initiation in tungsten under simultaneous high-flux hydrogen plasma loads and high-cycle transient heating,Y. Li; T.W. Morgan; T. Vermeij; J.W.M. Vernimmen; Th. Loewenhoff; J.P.M. Hoefnagels; J.A.W. van Dommelen; M. Wirtz; G. De Temmerman; K. Verbeken; M.G.D. Geers,2021,3,61,4,046018,,journal-article,,https://doi.org/10.1088/1741-4326/abe312
10.1088/1741-4326/abdfda,Surface blistering and deuterium retention behaviors in pure and ZrC-doped tungsten exposed to deuterium plasma,Xue-Xi Zhang; Li Qiao; Hong Zhang; Yu-Hong Li; Peng Wang; Chang-Song Liu,2021,3,61,4,046026,,journal-article,,https://doi.org/10.1088/1741-4326/abdfda
10.1088/1741-4326/abe248,Bayesian approach to parameter estimation and model validation for nuclear fusion reactor mean-field edge turbulence modelling,R. De Wolf; R. Coosemans; W. Dekeyser; M. Baelmans,2021,3,61,4,046048,,journal-article,,https://doi.org/10.1088/1741-4326/abe248
10.1088/1741-4326/abe697,The impact of ELM mitigation on tungsten source in the EAST divertor,X.H. Chen; F. Ding; L. Wang; Y.W. Sun; R. Ding; S. Brezinsek; Q. Zang; Y.M. Wang; Y.M. Duan; L. Zhang; Z.H. Hu; Q. Zhang; D.W. Ye; Y. Luo; L.Y. Meng; J.B. Liu; Z.S. Yang; G.S. Xu; Y.F. Liang; G.-N. Luo; H.B. Ding; J.S. Hu,2021,3,61,4,046046,,journal-article,,https://doi.org/10.1088/1741-4326/abe697
10.1088/1741-4326/abe7bd,Beryllium-driven structural evolution at the divertor surface,M.A. Cusentino; M.A. Wood; A.P. Thompson,2021,3,61,4,046049,,journal-article,,https://doi.org/10.1088/1741-4326/abe7bd
