doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.1016/j.fusengdes.2015.06.178,Consolidation of W–Ta composites: Hot isostatic pressing and spark and pulse plasma sintering,M. Dias; F. Guerreiro; J.B. Correia; A. Galatanu; M. Rosiński; M.A. Monge; A. Munoz; E. Alves; P.A. Carvalho,2015,10,98-99,,1950-1955,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.06.178
10.1016/j.fusengdes.2015.06.184,Study on fabrication method of lithium alloys with metal grains,Yuu Nakajima; Masatoshi Kondo; Takashi Nozawa,2015,10,98-99,,2009-2014,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.06.184
10.1016/j.fusengdes.2015.06.187,Novel manufacturing method by using stainless steel pipes expanded into aluminium profiles for the ITER Neutral Beam cryopumps,Matthias Dremel; Jean-Claude Boissin; Vincent Déléage; Eamonn Quinn; Robert Pearce,2015,10,98-99,,1479-1482,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.06.187
10.1016/j.fusengdes.2015.06.079,Effect of post-weld heat treatment and neutron irradiation on a dissimilar-metal joint between F82H steel and 316L stainless steel,Haiying Fu; Takuya Nagasaka; Nobuyuki Kometani; Takeo Muroga; Wenhai Guan; Shuhei Nogami; Kiyohiro Yabuuchi; Takuya Iwata; Akira Hasegawa; Masanori Yamazaki; Sho Kano; Yuhki Satoh; Hiroaki Abe; Hiroyasu Tanigawa,2015,10,98-99,,1968-1972,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.06.079
10.1016/j.fusengdes.2015.01.037,Characterization of ITER tungsten qualification mock-ups exposed to high cyclic thermal loads,Gerald Pintsuk; Maja Bednarek; Pierre Gavila; Stefan Gerzoskovitz; Jochen Linke; Patrick Lorenzetto; Bruno Riccardi; Frederic Escourbiac,2015,10,98-99,,1384-1388,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.01.037
10.1016/j.fusengdes.2015.01.048,Long term project in ASDEX upgrade: Implementation of ferritic steel as in vessel wall,I. Zammuto; L. Giannone; A. Houben; A. Herrmann; A. Kallenbach,2015,10,98-99,,1419-1422,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.01.048
10.1016/j.fusengdes.2015.07.005,Influence of heat treatment and indenter tip material on depth sensing hardness tests at high temperatures of fusion relevant materials,Julian Bredl; Manuel Dany; Bartlomiej Albinski; Hans-Christian Schneider; Oliver Kraft,2015,10,98-99,,1937-1940,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.07.005
10.1016/j.fusengdes.2015.06.105,Piping structural design for the ITER thermal shield manifold,Chang Hyun Noh; Wooho Chung; Kwanwoo Nam; Kyoung-O. Kang; Jing Do Bae; Jong Kook Cha; Kyoung-Kyu Kim; Craig Hamlyn-Harris; Robby Hicks; Namil Her; Chang-Hoon Jun,2015,10,98-99,,1453-1456,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.06.105
10.1016/j.fusengdes.2015.06.004,Detailed 3-D nuclear analysis of ITER outboard blanket modules,Tim Bohm; Andrew Davis; Mohamed Sawan; Edward Marriott; Paul Wilson; Michael Ulrickson; James Bullock,2015,10,96-97,,222-226,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.06.004
10.1016/j.fusengdes.2015.06.170,Effect of titanium content on mechanical properties and reactivity of titanium beryllide pebbles,Jae-Hwan Kim; Masaru Nakamichi,2015,10,98-99,,1812-1816,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.06.170
10.1016/j.fusengdes.2015.06.180,Microstructure and mechanical properties of an ITER-grade Cu–Cr–Zr alloy processed by equal channel angular pressing,A. Hernández-Pérez; M. Eddahbi; M.A. Monge; A. Muñoz; B. Savoini,2015,10,98-99,,1978-1981,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.06.180
10.1016/j.fusengdes.2015.06.082,Preliminary analysis for thermal-fatigue test of HIP joined W and ferritic-martensitic steel mockup,Dong Won Lee; Suk Kwon Kim; Kyu in Shin; Hyung Gon Jin; Eo Hwak Lee; Jae Sung Yoon; Se Yeon Moon; Bong Guen Hong,2015,10,98-99,,1353-1356,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.06.082
10.1016/j.fusengdes.2015.05.033,Brazing development and interfacial metallurgy study of tungsten and copper joints with eutectic gold copper brazing alloy,David Easton; Yuxuan Zhang; James Wood; Alexander Galloway; Mikael Olsson Robbie; Christopher Hardie,2015,10,98-99,,1956-1959,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.05.033
10.1016/j.fusengdes.2015.06.188,Influence of the P content on the transport parameters of hydrogen in Fe alloys,I. Peñalva; G. Alberro; F. Legarda; C.J. Ortiz; R. Vila,2015,10,98-99,,2058-2062,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.06.188
10.1016/j.fusengdes.2015.04.055,Soft X-ray tomographic reconstruction of JET ILW plasmas with tungsten impurity and different spectral response of detectors,Jan Mlynar; Matej Tomes; Martin Imrisek; Barry Alper; Martin O’Mullane; Tomas Odstrcil; Thomas Puetterich,2015,10,96-97,,869-872,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.04.055
10.1016/j.fusengdes.2015.06.020,Analyses of the impact of connections’ layout on the coil transient voltage at the Quench Protection Circuit intervention in JT-60SA,Alberto Maistrello; Elena Gaio; Luca Novello; Makoto Matsukawa; Kunihito Yamauchi,2015,10,98-99,,1109-1112,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.06.020
10.1016/j.fusengdes.2015.02.015,Evaluation of thermal structural behavior of divertor under ELM,Hyoseong Gwon; Shinzaburo Matsuda; Ryuta Kasada; Satoshi Konishi,2015,10,98-99,,1318-1322,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.02.015
10.1016/j.fusengdes.2015.03.030,Results of high heat flux tests and structural analysis of the new solid tungsten divertor tile for ASDEX Upgrade,Nikola Jaksic; Henri Greuner; Albrecht Herrmann; Bernd Böswirth; Stefan Vorbrugg,2015,10,98-99,,1333-1336,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.03.030
10.1016/j.fusengdes.2015.07.009,Evaluation of tritium transport in the biomass-fusion hybrid system and its environmental impact,Kyosuke Namba; Ryuta Kasada; Satoshi Konishi; Yasushi Yamamoto,2015,10,98-99,,2162-2165,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.07.009
10.1016/j.fusengdes.2015.05.057,Electrical and structural R&amp;D activities on high voltage dc solid insulator in vacuum,N. Pilan; D. Marcuzzi; A. Rizzolo; L. Grando; G. Gambetta; S. Dalla Rosa; V. Kraemer; T. Quirmbach; G. Chitarin; R. Gobbo; G. Pesavento; A. De Lorenzi; L. Lotto; R. Rizzieri; M. Fincato; L. Romanato; L. Trevisan; V. Cervaro; L. Franchin,2015,10,96-97,,563-567,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.05.057
10.1016/j.fusengdes.2014.12.006,High heat flux testing of EU tungsten monoblock mock-ups for the ITER divertor,P. Gavila; B. Riccardi; G. Pintsuk; G. Ritz; V. Kuznetsov; A. Durocher,2015,10,98-99,,1305-1309,,journal-article,,https://doi.org/10.1016/j.fusengdes.2014.12.006
10.1016/j.fusengdes.2015.06.104,Impacts of friction stir processing on irradiation effects in vacuum-plasma-spray coated tungsten,Kazumi Ozawa; Hiroyasu Tanigawa; Yoshiaki Morisada; Hidetoshi Fujii,2015,10,98-99,,2054-2057,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.06.104
10.1016/j.fusengdes.2015.06.131,Study on the welding process of the CTB outbox prototype of ITER,Chen Liu; Kun lu; Yuntao Song; Rui Zhu; Hongwei Bao; Shoukang Li; Chunjie Zhang; Fuxing Tuo,2015,10,96-97,,294-297,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.06.131
10.1016/j.fusengdes.2015.04.023,Optimization of sintering conditions of advanced tritium breeder pebbles fabricated by the emulsion method,Tsuyoshi Hoshino,2015,10,98-99,,1788-1791,,journal-article,,https://doi.org/10.1016/j.fusengdes.2015.04.023
