doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.1088/1741-4326/acb5b0,"Validation of 2D 
	    Te
	   and 
	    ne
	   measurements made with Helium imaging spectroscopy in the volume of the TCV divertor",B.L. Linehan; A. Perek; B.P. Duval; F. Bagnato; P. Blanchard; C. Colandrea; H. De Oliveira; O. Février; E. Flom; S. Gorno; M. Goto; E. Marmar; L. Martinelli; A. Mathews; J. Muñoz-Burgos; D. Mykytchuk; N. Offeddu; D.S. Oliveira; H. Reimerdes; D. Reiter; O. Schmitz; J.L. Terry; C. Theiler; C.K. Tsui; B. Vincent; T. Wijkamp; C. Wüthrich; W. Zholobenko,2023,2,63,3,036021,,journal-article,,https://doi.org/10.1088/1741-4326/acb5b0
10.1088/1741-4326/acb2db,"Conceptual design of solid-type Pb
                  <sub>x</sub>
               Li
                  <sub>y</sub>
                eutectic alloy breeding blanket for CFETR",K. Jiang; Q. Wu; L. Chen; S. Liu,2023,2,63,3,036023,,journal-article,,https://doi.org/10.1088/1741-4326/acb2db
10.1088/1741-4326/acb370,"The physics basis to integrate an MHD stable, high-power hybrid scenario to a cool divertor for steady-state reactor operation",F. Turco; T. Petrie; T. Osborne; C.C. Petty; T.C. Luce; B. Grierson; T. Odstrcil; M.A. Van Zeeland; D. Liu; L. Casali; W. Boyes; S.P. Smith; H. Shen; M. Kostuk; D. Brennan,2023,2,63,3,036020,,journal-article,,https://doi.org/10.1088/1741-4326/acb370
10.1088/1741-4326/acb831,Analysis of high frequency Alfvén eigenmodes observed in ASDEX Upgrade plasmas in the presence of RF-accelerated NBI ions,R. Ochoukov; S. Sipilä; R. Bilato; V. Bobkov; M. Dreval; M. Weiland; R. Dendy; H. Faugel; T. Johnson; A. Kappatou; Y. Kazakov; K.G. McClements; D. Moseev; M. Salewski; P. Schneider; ASDEX Upgrade Team; EUROfusion MST1 Team,2023,2,63,4,046001,,journal-article,,https://doi.org/10.1088/1741-4326/acb831
10.1088/1741-4326/acb220,Effects of long-term annealing-induced microstructure evolution on mechanical performance and deuterium release behavior of Li<sub>4</sub>SiO<sub>4</sub> pebbles,S. Gu; B. Ji; C. Wang; Q. Qi; H.-S. Zhou; Y. Zhang; G.-N. Luo,2023,2,63,4,046006,,journal-article,,https://doi.org/10.1088/1741-4326/acb220
10.1088/1741-4326/acb4ab,Dynamic investigations on hydrogen–helium interaction around the vacancy in BCC iron from ab-initio calculations,Fengping Luo; Jia Huang; Qingyuan Liu; Zhiying Gao; Wei Ge; Fei Gao; Yugang Wang; Chenxu Wang,2023,2,63,4,046005,,journal-article,,https://doi.org/10.1088/1741-4326/acb4ab
10.1088/1741-4326/acb802,Simulations of nonlinear interaction between beta-induced Alfvén eigenmode and tearing mode,Sizhe Duan; Xiaogang Wang; Huishan Cai; Ding Li,2023,2,63,4,046002,,journal-article,,https://doi.org/10.1088/1741-4326/acb802
10.1088/1741-4326/acb644,Excitation of toroidal Alfvén eigenmodes with counter-current NBI in the TCV tokamak,M. Vallar; M. Dreval; M. Garcia-Munoz; S. Sharapov; J. Poley; A. N. Karpushov; P. Lauber; S. Mazzi; L. Porte,2023,2,63,4,046003,,journal-article,,https://doi.org/10.1088/1741-4326/acb644
10.1088/1741-4326/acb4ac,Study on divertor detachment and pedestal characteristics in the DIII-D upper closed divertor,H.Q. Wang; D.M. Thomas; A.W. Leonard; X.X. Ma; H.Y. Guo; A.L. Moser; J.G. Watkins; F. Scotti; C. Lasnier; M.E. Fenstermacher; A.G. McLean; M.W. Shafer; B. Grierson; J. Ren; T.H. Osborne,2023,2,63,4,046004,,journal-article,,https://doi.org/10.1088/1741-4326/acb4ac
10.1088/1741-4326/acbc35,Comparison of MHD stability properties between QH-mode and ELMy H-mode plasmas by considering plasma rotation and ion diamagnetic drift effects,N. Aiba; X. Chen; T.H. Osborne; K.H. Burrell,2023,3,63,4,042001,,journal-article,,https://doi.org/10.1088/1741-4326/acbc35
