title,authors,date,doi,url,article_type,open_access,description
Strain localisation and failure at twin-boundary complexions in nickel-based superalloys,Zhenbo Zhang; Zhibiao Yang; Michael Preuss,2020-09-29,10.1038/s41467-020-18641-z,https://www.nature.com/articles/s41467-020-18641-z,,Yes,"Coherent twin boundaries in nickel-based superalloys are vulnerable sites for alloy failure in demanding environments. Here, the authors show that the abnormal γ″ precipitation mechanism at twin boundaries is responsible for pronounced strain localisation and subsequent failure."
Proton irradiation-decelerated intergranular corrosion of Ni-Cr alloys in molten salt,Weiyue Zhou; Yang Yang; Michael P. Short,2020-07-09,10.1038/s41467-020-17244-y,https://www.nature.com/articles/s41467-020-17244-y,,Yes,"Better understanding the synergy between radiation and corrosion is necessary to deploy advanced nuclear reactors. Here, the authors contradict the misconception that radiation always results in deleterious effects and show that proton irradiation slows the corrosion of Ni-Cr alloys in 650 °C molten salt."
Quantifying microscale drivers for fatigue failure via coupled synchrotron X-ray characterization and simulations,Sven Gustafson; Wolfgang Ludwig; Michael D. Sangid,2020-06-24,10.1038/s41467-020-16894-2,https://www.nature.com/articles/s41467-020-16894-2,,Yes,"Structural alloys have distinct microstructural features known as twins that are preferential sites for fatigue crack initiation and need to be better understood to mitigate catastrophic failures. Here, the authors show unusually large stress gradients near a twin boundary, using X-ray techniques and modelling."
A strong and ductile medium-entropy alloy resists hydrogen embrittlement and corrosion,Hong Luo; Seok Su Sohn; Dierk Raabe,2020-06-17,10.1038/s41467-020-16791-8,https://www.nature.com/articles/s41467-020-16791-8,,Yes,"Strong and ductile materials with resistance to both corrosion and hydrogen embrittlement remain rare and yet are essential for hydrogen-propelled industries. Here, the authors show that a CoNiV medium-entropy alloy with face-centered cubic structure fulfils all the above criteria."
Hardening in Au-Ag nanoboxes from stacking fault-dislocation interactions,Radhika P. Patil; David Doan; X. Wendy Gu,2020-06-10,10.1038/s41467-020-16760-1,https://www.nature.com/articles/s41467-020-16760-1,,Yes,"Fabricating and mechanically testing nanoarchitected materials remains a challenge. Here, the authors use colloidal synthesis to fabricate Au-Ag hollow nanoboxes and investigate the effect of either a rough or a smooth nanobox surface on the mechanical properties."
Single-atom Pt in intermetallics as an ultrastable and selective catalyst for propane dehydrogenation,Yuki Nakaya; Jun Hirayama; Shinya Furukawa,2020-06-05,10.1038/s41467-020-16693-9,https://www.nature.com/articles/s41467-020-16693-9,,Yes,"Propylene production via propane dehydrogenation demands a highly stable catalyst that works without deactivation even at high temperatures. Here, the authors show that single-atom Pt included in thermally stable intermetallic PtGa works as an active and selective catalyst for propane dehydrogenation even at 600 °C for 96 h without deactivation."
Ultrahigh high-strain-rate superplasticity in a nanostructured high-entropy alloy,Nhung Thi-Cam Nguyen; Peyman Asghari-Rad; Hyoung Seop Kim,2020-06-01,10.1038/s41467-020-16601-1,https://www.nature.com/articles/s41467-020-16601-1,,Yes,"Superplasticity at high strain rates is challenging to achieve in high strength materials. Here, the authors show superplastic elongation in excess of 2000% in a high entropy alloy nanostructured by high-pressure torsion."
Bringing nuclear materials discovery and qualification into the 21st century,Jeffery A. Aguiar; Andrea M. Jokisaari; R. Allen Roach,2020-05-22,10.1038/s41467-020-16406-2,https://www.nature.com/articles/s41467-020-16406-2,,Yes,"Time horizons for nuclear materials development and qualification must be shortened to realize future nuclear energy concepts. Inspired by the Materials Genome Initiative, we present an integrated approach to materials discovery and qualification to insert new materials into service."
Unstable twin in body-centered cubic tungsten nanocrystals,Xiang Wang; Jiangwei Wang; Scott X. Mao,2020-05-19,10.1038/s41467-020-16349-8,https://www.nature.com/articles/s41467-020-16349-8,,Yes,"Body-centred cubic metals rarely show twinning during deformation. Here, the authors use high resolution transmission electron microscopy to show tungsten, a body-centred cubic metal, spontaneously undergoes detwinning when unloaded."
Dual heterogeneous structures lead to ultrahigh strength and uniform ductility in a Co-Cr-Ni medium-entropy alloy,X. H. Du; W. P. Li; E. W. Huang,2020-05-13,10.1038/s41467-020-16085-z,https://www.nature.com/articles/s41467-020-16085-z,,Yes,"Improving both strength and ductility simultaneously in structural metals and alloys remains a challenge. Here, the authors design a heterogeneous structure in a Co-Cr-Ni alloy that results in ultrahigh strength and significant uniform elongation."
In-situ observation of the initiation of plasticity by nucleation of prismatic dislocation loops,Subin Lee; Aviral Vaid; Sang Ho Oh,2020-05-12,10.1038/s41467-020-15775-y,https://www.nature.com/articles/s41467-020-15775-y,,Yes,"Prismatic dislocation loops (PDLs) form during the elastic-to-plastic transition of a dislocation-free volume under nanoindentation. Here the authors observe the initial plasticity and burst-like emission of PDLs in Au nanowires by in-situ transmission electron microscopy, elucidating fundamental aspects of the formation process."
Metal 3D printing as a disruptive technology for superalloys,Chinnapat Panwisawas; Yuanbo T. Tang; Roger C. Reed,2020-05-11,10.1038/s41467-020-16188-7,https://www.nature.com/articles/s41467-020-16188-7,,Yes,"3D printing can allow for the efficient manufacturing of elaborate structures difficult to realise conventionally without waste, such as the hollow geometries of nickel-based superalloy aeronautic components. To fully exploit this method, we must move towards new alloys and processes."
High temperature rise dominated cracking mechanisms in ultra-ductile and tough titanium alloy,L. Choisez; L. Ding; P. J. Jacques,2020-04-30,10.1038/s41467-020-15772-1,https://www.nature.com/articles/s41467-020-15772-1,,Yes,"Specific titanium alloys combine transformation-induced plasticity and twinning-induced plasticity for improved work hardening. Here, the authors show that these alloys also have an ultra-large fracture resistance and an unexpected fracture mechanism via dynamic recrystallization and local melting in a deformation band."
Circumventing huge volume strain in alloy anodes of lithium batteries,Hongyi Li; Takitaro Yamaguchi; Tetsu Ichitsubo,2020-04-13,10.1038/s41467-020-15452-0,https://www.nature.com/articles/s41467-020-15452-0,,Yes,Alloy anode materials in lithium batteries usually suffer from fatal structural degradation due to the large volume change during cycling. Here the authors report a design in which Al foil serves as both anode and current collector to circumvent the strain.
Simulating the mechanisms of serrated flow in interstitial alloys with atomic resolution over diffusive timescales,Yue Zhao; Lucile Dezerald; Jaime Marian,2020-03-06,10.1038/s41467-020-15085-3,https://www.nature.com/articles/s41467-020-15085-3,,Yes,Understanding the plastic deformation mechanism within specific ranges of temperature and strain in metal alloys is of great technological importance. Here the authors report on&#xa0;dynamic simulations of dislocation–solute coevolution in tungsten crystals containing a few atomic parts per million of interstitial oxygen&#xa0;and their relation to unstable plastic flow.
In situ atomic-scale observation of grain size and twin thickness effect limit in twin-structural nanocrystalline platinum,Lihua Wang; Kui Du; Xiaodong Han,2020-03-03,10.1038/s41467-020-14876-y,https://www.nature.com/articles/s41467-020-14876-y,,Yes,"The deformation mechanisms of micron-sized twinned metals are well-understood, but it is not so for twinned nanocrystalline metals. Here, the authors use high resolution microscopy to image the deformation of nanocrystalline twinned platinum and show that grain boundary behaviors dominate plasticity below 6 nm."
Real-time observations of TRIP-induced ultrahigh strain hardening in a dual-phase CrMnFeCoNi high-entropy alloy,Sijing Chen; Hyun Seok Oh; Qian Yu,2020-02-11,10.1038/s41467-020-14641-1,https://www.nature.com/articles/s41467-020-14641-1,,Yes,"In dual-phase Cantor-like high entropy alloys, how local chemistry affects enhanced deformation mechanisms remains unclear. Here, the authors image 3D stacking fault networks formation and show they both impede dislocations and facilitate phase transformations via local chemical composition variations."
Alloying design of biodegradable zinc as promising bone implants for load-bearing applications,Hongtao Yang; Bo Jia; Yufeng Zheng,2020-01-21,10.1038/s41467-019-14153-7,https://www.nature.com/articles/s41467-019-14153-7,,Yes,"Biodegradable implants are of great interest in orthopaedic applications but have been limited by low mechanical strength. Here, the authors examine systematically in detail the strengthening of biodegradable zinc by alloying with beneficial elements using mechanical, biodegradability and biocompatibility testing."
Unveiling the Re effect in Ni-based single crystal superalloys,Xiaoxiang Wu; Surendra Kumar Makineni; Baptiste Gault,2020-01-20,10.1038/s41467-019-14062-9,https://www.nature.com/articles/s41467-019-14062-9,,Yes,"Adding minute amounts of rhenium to Ni-based single crystal superalloys extends their high temperature performance in engines, but the reasons behind that are still unclear. Here, the authors combine high resolution imaging and modelling to show that rhenium enriches and slows down partial dislocations to improve creep performance."
Tailoring heterogeneities in high-entropy alloys to promote strength–ductility synergy,Evan Ma; Xiaolei Wu,2019-12-09,10.1038/s41467-019-13311-1,https://www.nature.com/articles/s41467-019-13311-1,,Yes,"High entropy alloys are a departure from conventional alloy design. In this review, the authors examine how combinations of hetererogeneities specific to high entropy alloys can overcome the strength–ductility trade-off inherent to traditional alloys."
Hierarchical nanostructured aluminum alloy with ultrahigh strength and large plasticity,Ge Wu; Chang Liu; Jian Lu,2019-11-08,10.1038/s41467-019-13087-4,https://www.nature.com/articles/s41467-019-13087-4,,Yes,"Strengthening a metallic alloy without sacrificing ductility remains challenging. Here, the authors develop a hierarchical nanostructured aluminium alloy composed of nanograins surrounding by metallic glass shells that has both ultrahigh strength and good ductility."
Size-dependent diffusion controls natural aging in aluminium alloys,Phillip Dumitraschkewitz; Peter J. Uggowitzer; Stefan Pogatscher,2019-10-18,10.1038/s41467-019-12762-w,https://www.nature.com/articles/s41467-019-12762-w,,Yes,"Aluminium alloys can naturally age and form microstructural clusters that affect their mechanical properties. Here, the authors show that nanosized samples do not under undergo natural aging because diffusion-controlled clustering processes are inhibited."
Advantages of eutectic alloys for creating catalysts in the realm of nanotechnology-enabled metallurgy,Jianbo Tang; Rahman Daiyan; Kourosh Kalantar-Zadeh,2019-10-11,10.1038/s41467-019-12615-6,https://www.nature.com/articles/s41467-019-12615-6,,Yes,"The combination of metallurgy concepts and nanotechnology with liquid metal processing has been largely unexplored. Here the authors use liquid-phase ultrasonication to produce a model system of catalytically active nano-alloys, demonstrating electrocatalysis and photocatalysis."
Microscale residual stresses in additively manufactured stainless steel,Wen Chen; Thomas Voisin; Y. Morris Wang,2019-09-25,10.1038/s41467-019-12265-8,https://www.nature.com/articles/s41467-019-12265-8,,Yes,"The impact of grain-scale residual stresses on the mechanical behaviour of 3D-printed metals and alloys remains unexplored. Here, the authors combine in situ synchrotron X-ray diffraction and computer simulations to link residual stresses in steel to its tensile behaviour."
Aluminum with dispersed nanoparticles by laser additive manufacturing,Ting-Chiang Lin; Chezheng Cao; Xiaochun Li,2019-09-11,10.1038/s41467-019-12047-2,https://www.nature.com/articles/s41467-019-12047-2,,Yes,"Incorporating and dispersing dense nanoparticles into metals remains a challenge. Here, the authors use nanocomposite powders containing very dense nanoparticles to print an aluminium nanocomposite with one of&#xa0;the highest specific modulus and yield strength among all structural materials."
Plasticity without dislocations in a polycrystalline intermetallic,Hubin Luo; Hongwei Sheng; Izabela Szlufarska,2019-08-09,10.1038/s41467-019-11505-1,https://www.nature.com/articles/s41467-019-11505-1,,Yes,"The deformation of materials depends on dislocation activity, and suppressing dislocations should lead to brittleness. Here, the authors combine simulations and experiments to show a samarium-cobalt intermetallic can exhibit plasticity without dislocations."
Strong stress-composition coupling in lithium alloy nanoparticles,Hyeon Kook Seo; Jae Yeol Park; Jong Min Yuk,2019-07-31,10.1038/s41467-019-11361-z,https://www.nature.com/articles/s41467-019-11361-z,,Yes,"Electrochemical reactions can generate stresses that detrimentally affect battery electrodes. Here, the authors directly image the lithiation of core-shell tin-based nanoparticles and show that lithium can be redistributed by applying stress and change the nanoparticle composition."
Three-dimensional character of the deformation twin in magnesium,Y. Liu; P. Z. Tang; C. N. Tomé,2019-07-25,10.1038/s41467-019-10573-7,https://www.nature.com/articles/s41467-019-10573-7,,Yes,"Imaging deformation twins in three dimensions is difficult and they are usually viewed as two-dimensional ellipsoids. Here, the authors statistically analyze more than two hundred deformation twins in magnesium observed in three different views and show lateral twin expansion is faster than forward propagation."
Direct observation and impact of co-segregated atoms in magnesium having multiple alloying elements,Xiaojun Zhao; Houwen Chen; Jian-Feng Nie,2019-07-19,10.1038/s41467-019-10921-7,https://www.nature.com/articles/s41467-019-10921-7,,Yes,"Commercial alloys contain trace solutes that segregate at grain boundaries but have been difficult to directly image due to electron beam damage. Here, the authors use atomic-resolution energy dispersive X-ray spectroscopy at lower electron voltage to image segregation at magnesium alloy twin boundaries."
Dendrite fragmentation induced by massive-like δ–γ transformation in Fe–C alloys,Hideyuki Yasuda; Kohei Morishita; Akihisa Takeuchi,2019-07-18,10.1038/s41467-019-11079-y,https://www.nature.com/articles/s41467-019-11079-y,,Yes,"Transitioning from columnar to equiaxed grains is paramount for desired microstructures during steel casting. Here, the authors report a new fragmentation mechanism based on a phase transition at grain boundaries that can contribute to equiaxed grains."
In-operando high-speed microscopy and thermometry of reaction propagation and sintering in a nanocomposite,Haiyang Wang; Dylan J. Kline; Michael R. Zachariah,2019-07-10,10.1038/s41467-019-10843-4,https://www.nature.com/articles/s41467-019-10843-4,,Yes,"Imaging highly exothermic reactions in high spatial and temporal resolution to understand their underlying reaction mechanisms is challenging. Here, the authors develop a high-speed microscopy/pyrometry imaging system to successfully observe reactive sintering in a nanothermite reaction in-operando."
"Electrosynthesis of high-entropy metallic glass nanoparticles for designer, multi-functional electrocatalysis",Matthew W. Glasscott; Andrew D. Pendergast; Jeffrey E. Dick,2019-06-14,10.1038/s41467-019-10303-z,https://www.nature.com/articles/s41467-019-10303-z,,Yes,"High-entropy metallic glasses are an unexplored class of nanomaterials and are difficult to prepare. Here, the authors present an electrosynthetic method to design these materials with up to eight tunable metallic components and show multifunctional electrocatalytic water splitting capabilities."
Materials informatics for the screening of multi-principal elements and high-entropy alloys,J. M. Rickman; H. M. Chan; G. Balasubramanian,2019-06-13,10.1038/s41467-019-10533-1,https://www.nature.com/articles/s41467-019-10533-1,,Yes,"The identification of high entropy alloys is challenging given the vastness of the compositional space associated with these systems. Here the authors propose a supervised learning strategy for the efficient screening of high entropy alloys, whose hardness predictions are validated by experiments."
Direct measurement of nanostructural change during in situ deformation of a bulk metallic glass,Thomas C. Pekin; Jun Ding; Andrew M. Minor,2019-06-04,10.1038/s41467-019-10416-5,https://www.nature.com/articles/s41467-019-10416-5,,Yes,"Observing defect formation during bulk metallic glass deformation remains challenging. Here, the authors combine in situ nanobeam electron diffraction and large-scale molecular dynamics simulations to directly link changes to the local atomic ordering with shear band formation in a metallic glass."
Promoting abnormal grain growth in Fe-based shape memory alloys through compositional adjustments,M. Vollmer; T. Arold; T. Niendorf,2019-05-28,10.1038/s41467-019-10308-8,https://www.nature.com/articles/s41467-019-10308-8,,Yes,"Novel iron-based shape memory alloys could be candidates for large-scale structural applications if their grains grew large and long enough. Here, the authors add titanium to an Fe–Mn–Al–Ni shape-memory alloy to promote large grains via compositional tuning of abnormal grain growth."
Engineering atomic-level complexity in high-entropy and complex concentrated alloys,Hyun Seok Oh; Sang Jun Kim; Eun Soo Park,2019-05-07,10.1038/s41467-019-10012-7,https://www.nature.com/articles/s41467-019-10012-7,,Yes,"Designing complex concentrated alloys with targeted properties for high performance remains challenging because of their complex local atomic environments. Here, the authors show how to engineer atomic-level pressure to customize complexity-induced properties such as solid-solution strengthening."
Dynamics of pore formation during laser powder bed fusion additive manufacturing,Aiden A. Martin; Nicholas P. Calta; Manyalibo J. Matthews,2019-04-30,10.1038/s41467-019-10009-2,https://www.nature.com/articles/s41467-019-10009-2,,Yes,"Laser-matter interactions during laser powder bed fusion additive manufacturing remain poorly understood. Here, the authors combine in situ X-ray imaging and finite element simulations to show how detrimental pores form under printing conditions and develop a strategy to suppress them."
High entropy alloys as a bold step forward in alloy development,D. B. Miracle,2019-04-18,10.1038/s41467-019-09700-1,https://www.nature.com/articles/s41467-019-09700-1,,Yes,"Diluting a base element with small amounts of another has served as the basis for developing alloys for thousands of years since the advent of bronze. Today, a fundamentally new idea where alloys have no single dominant element is giving new traction to materials discovery."
Scale law of complex deformation transitions of nanotwins in stainless steel,A. Y. Chen; L. L. Zhu; J. Lu,2019-03-29,10.1038/s41467-019-09360-1,https://www.nature.com/articles/s41467-019-09360-1,,Yes,The deformation mechanisms of twin boundaries in nanotwinned metallic materials are still unclear. Here the authors combine in situ transmission electron microscopy tensile tests and molecular dynamics&#xa0;simulations with a dislocation-based theoretical model to reveal the deformation mechanism of nanotwins.
Precipitation strengthening in an ultralight magnesium alloy,Song Tang; Tongzheng Xin; Michael Ferry,2019-03-01,10.1038/s41467-019-08954-z,https://www.nature.com/articles/s41467-019-08954-z,,Yes,"Solution treatment and quenching can strengthen magnesium-lithium-aluminium alloys, but this strength decreases with ageing. Here, the authors show this is due to semi-coherent nanoparticle precipitation followed by coarsening, and control the lattice mismatch to stabilise the microstructure."
Ti and its alloys as examples of cryogenic focused ion beam milling of environmentally-sensitive materials,Yanhong Chang; Wenjun Lu; Baptiste Gault,2019-02-26,10.1038/s41467-019-08752-7,https://www.nature.com/articles/s41467-019-08752-7,,Yes,"Hydrogen contamination in metals during sample preparation for high-resolution microscopy remains a challenge, especially when hydrogen itself is being investigated. Here, the authors show that using cryogenic milling significantly reduces hydrogen pick-up during sample preparation of titanium and titanium alloys."
3D ink-extrusion additive manufacturing of CoCrFeNi high-entropy alloy micro-lattices,Christoph Kenel; Nicola P. M. Casati; David C. Dunand,2019-02-22,10.1038/s41467-019-08763-4,https://www.nature.com/articles/s41467-019-08763-4,,Yes,"Additive manufacturing of high entropy alloys is still an emerging field that usually relies on expensive pre-alloyed powders. Here, the authors develop a method to 3D ink-print a CoCrFeNi high entropy alloy using inexpensive blended oxide nanopowders, hydrogen reduction, and sintering."
Enhanced strength–ductility synergy in ultrafine-grained eutectic high-entropy alloys by inheriting microstructural lamellae,Peijian Shi; Weili Ren; Peter K. Liaw,2019-01-30,10.1038/s41467-019-08460-2,https://www.nature.com/articles/s41467-019-08460-2,,Yes,"Producing in situ composite materials with superior strength and ductility has long been a challenge. Here, the authors use lamellar microstructure inherited from casting, rolling, and annealing to produce an ultrafine duplex eutectic high entropy alloy with outstanding properties."
In situ atomistic observation of disconnection-mediated grain boundary migration,Qi Zhu; Guang Cao; Scott X. Mao,2019-01-11,10.1038/s41467-018-08031-x,https://www.nature.com/articles/s41467-018-08031-x,,Yes,Shear-induced grain boundary migration at the atomic level is still not well understood. Here the authors combine in situ shear testing experiments and molecular dynamic simulations to reveal the atomistic mechanism of disconnection-mediated GB migration in different gold nanostructures.
Nanoparticle-enabled phase control for arc welding of unweldable aluminum alloy 7075,Maximilian Sokoluk; Chezheng Cao; Xiaochun Li,2019-01-09,10.1038/s41467-018-07989-y,https://www.nature.com/articles/s41467-018-07989-y,,Yes,"In contrast to steels, fusion welding high strength aluminum alloys such as AA7075 is notoriously difficult. Here, the authors add nanoparticles to a weld filler&#xa0;rod to successfully weld AA7075 without hot cracks or loss of strength at the weld."
Revealing internal flow behaviour in arc welding and additive manufacturing of metals,Lee Aucott; Hongbiao Dong; Helen. V. Atkinson,2018-12-21,10.1038/s41467-018-07900-9,https://www.nature.com/articles/s41467-018-07900-9,,Yes,"Understanding what happens to the liquid in melt pools during welding and metal-based additive manufacturing remains a challenge. Here, the authors directly image internal melt pool dynamics using synchrotron radiation to show surface tension affects flow speed, orientation and surface turbulence."
Ultrastrong nanocrystalline steel with exceptional thermal stability and radiation tolerance,Congcong Du; Shenbao Jin; Tongde Shen,2018-12-19,10.1038/s41467-018-07712-x,https://www.nature.com/articles/s41467-018-07712-x,,Yes,"Weaker ferritic/matensitic steels rather than stronger austenitic steels are usually candidates for nuclear reactors since they do not easily swell under irradiation. Here, the authors make an ultrastrong lanthanum-doped nanocrystalline austenitic steel that is thermally stable and radiation-tolerant."
Melt-driven erosion in microparticle impact,Mostafa Hassani-Gangaraj; David Veysset; Christopher A. Schuh,2018-11-29,10.1038/s41467-018-07509-y,https://www.nature.com/articles/s41467-018-07509-y,,Yes,"Supersonic particle impacts can cause permanent damage to space vehicles and satellites, but how exactly remains unclear. Here, the authors visualise for the first time the high impact of single tin microparticles on a tin substrate and show erosion of ductile metallic materials is melt-driven."
High-entropy high-hardness metal carbides discovered by entropy descriptors,Pranab Sarker; Tyler Harrington; Stefano Curtarolo,2018-11-26,10.1038/s41467-018-07160-7,https://www.nature.com/articles/s41467-018-07160-7,,Yes,"The overwhelming number of possible high-entropy materials represents a big challenge for predicting their existence. Here, the authors introduce an entropy-forming-ability descriptor capturing the synthesizability of these systems, and apply the model to the discovery of new refractory metal carbides."
Phase and structure engineering of copper tin heterostructures for efficient electrochemical carbon dioxide reduction,Pengtang Wang; Man Qiao; Xiaoqing Huang,2018-11-22,10.1038/s41467-018-07419-z,https://www.nature.com/articles/s41467-018-07419-z,,Yes,"While CO2 removal will play a crucial role in limiting climate change, it is challenging to understand the factors that control materials’ selectivity to convert CO2 to valuable products. Here, authors show copper and tin oxide interfaces to impact activities for CO2 reduction products."
Shockwave generates &lt; 100 &gt; dislocation loops in bcc iron,Qing Peng; Fanjiang Meng; Fei Gao,2018-11-16,10.1038/s41467-018-07102-3,https://www.nature.com/articles/s41467-018-07102-3,,Yes,"Irradiating iron introduces defects such as interstitial dislocation loops, whose exact formation mechanism remains unclear. Here, the authors use large scale molecular dynamics simulations to reveal a punch out mechanism that can directly create &lt; 100 &gt; interstitial dislocation loops."
Deformation twinning and grain partitioning in a hexagonal close-packed magnesium alloy,M. Arul Kumar; B. Clausen; C. N. Tomé,2018-11-12,10.1038/s41467-018-07028-w,https://www.nature.com/articles/s41467-018-07028-w,,Yes,"Magnesium deforms via twins that form in a grain then expand both forward and laterally, causing local stresses that have yet to be measured. Here, the authors measure the full strain and stress tensors around a twin in a bulk polycrystal and show that the twinning grain deforms heterogeneously."
Predictive multiphase evolution in Al-containing high-entropy alloys,L. J. Santodonato; P. K. Liaw; J. R. Morris,2018-10-30,10.1038/s41467-018-06757-2,https://www.nature.com/articles/s41467-018-06757-2,,Yes,"Exploration of high entropy alloy phases where little experimental data exists is still challenging. Here, the authors develop an approach where parameters from first principle simulations are incorporated into Monte Carlo simulations to reproduce phase evolution of aluminium-containing high entropy alloys."
Quasicrystal nucleation and ℤ module twin growth in an intermetallic glass-forming system,Wolfgang Hornfeck; Raphael Kobold; Dieter Herlach,2018-10-03,10.1038/s41467-018-06597-0,https://www.nature.com/articles/s41467-018-06597-0,,Yes,"Elucidating the formation of quasicrystals, which have long-range orientational order but no translation periodicity, remains a challenge. Here, the authors track and geometrically describe how a decagonal nickel–zirconium seed grows into a tenfold twinned dendritic structure."
Turning a native or corroded Mg alloy surface into an anti-corrosion coating in excited CO2,Yuecun Wang; Boyu Liu; Zhiwei Shan,2018-10-03,10.1038/s41467-018-06433-5,https://www.nature.com/articles/s41467-018-06433-5,,Yes,"Magnesium alloys usually have poor corrosion resistance, which inhibits their use in the automotive and biomedical industries. Here, the authors use an environmental TEM to carbonate the natural corrosion products at the surface of magnesium alloys and form a compact and protective surface layer."
High-content ductile coherent nanoprecipitates achieve ultrastrong high-entropy alloys,Yao-Jian Liang; Linjing Wang; Hongnian Cai,2018-10-03,10.1038/s41467-018-06600-8,https://www.nature.com/articles/s41467-018-06600-8,,Yes,"High entropy alloys usually emphasize equiatomic compositions, which restrict the compositions available to induce strengthening via precipitation. Here the authors use spinodal decomposition in a five-element alloy to obtain high content nanophases and the highest tensile strength reported to date."
Interface dominated cooperative nanoprecipitation in interstitial alloys,Hongcai Wang; Xie Zhang; Gunther Eggeler,2018-10-01,10.1038/s41467-018-06474-w,https://www.nature.com/articles/s41467-018-06474-w,,Yes,The specifics of nanoscale precipitation in steels remain complex. Here the authors combine high-resolution microscopy and atomistic simulations to identify a cooperative growth mechanism leading to the preferential growth of cementite nanoprecipitates along a specific crystallographic direction.
Three-dimensional X-ray diffraction imaging of dislocations in polycrystalline metals under tensile loading,Mathew J. Cherukara; Reeju Pokharel; Richard L. Sandberg,2018-09-17,10.1038/s41467-018-06166-5,https://www.nature.com/articles/s41467-018-06166-5,,Yes,"Identifying atomic defects during deformation is crucial to understand material response but remains challenging in three dimensions. Here, the authors couple X-ray Bragg coherent diffraction imaging and atomistic simulations to correlate a strain field to a screw dislocation in a single copper grain."
Peritectic titanium alloys for 3D printing,Pere Barriobero-Vila; Joachim Gussone; Guillermo Requena,2018-08-24,10.1038/s41467-018-05819-9,https://www.nature.com/articles/s41467-018-05819-9,,Yes,"3D printing of titanium alloys today is based on known alloy compositions that result in anisotropic structural properties. Here, the authors add lanthanum to commercially pure titanium and exploit a solidification path that reduces texture and anisotropy."
Crystallographic character of grain boundaries resistant to hydrogen-assisted fracture in Ni-base alloy 725,John P. Hanson; Akbar Bagri; Michael J. Demkowicz,2018-08-23,10.1038/s41467-018-05549-y,https://www.nature.com/articles/s41467-018-05549-y,,Yes,"Exactly how hydrogen renders metals brittle is still unclear, and it remains a challenge to predict component failure due to hydrogen embrittlement. Here, the authors identify a class of grain boundaries in a nickel superalloy that deflects propagating cracks and improves alloy resistance to hydrogen."
Mechanical glass transition revealed by the fracture toughness of metallic glasses,Jittisa Ketkaew; Wen Chen; Jan Schroers,2018-08-16,10.1038/s41467-018-05682-8,https://www.nature.com/articles/s41467-018-05682-8,,Yes,"Understanding the fracture toughness of metallic glasses remains challenging. Here, the authors show that a fictive temperature controls an abrupt mechanical toughening transition in metallic glasses, and can explain the scatter in previously reported fracture toughness data."
Anomalous mechanical behavior of nanocrystalline binary alloys under extreme conditions,S. A. Turnage; M. Rajagopalan; K. N. Solanki,2018-07-12,10.1038/s41467-018-05027-5,https://www.nature.com/articles/s41467-018-05027-5,,Yes,"Metals deformed at very high rates experience a rapid increase in flow stress due to dislocation drag. Here, the authors stabilise a nanocrystalline microstructure to suppress dislocation velocity and limit drag effects, conserving low strain-rate deformation mechanisms up to higher strain rates and temperatures."
Designing a magnesium alloy with high strength and high formability,T. T. T. Trang; J. H. Zhang; N. J. Kim,2018-06-28,10.1038/s41467-018-04981-4,https://www.nature.com/articles/s41467-018-04981-4,,Yes,"Despite being the lightest structural alloys, obtaining magnesium alloys with both high strength and high formability remains a challenge. Here, the authors use precipitation and elemental segregation to design a magnesium alloy with high strength and high formability."
Twinning in metastable high-entropy alloys,Shuo Huang; He Huang; Levente Vitos,2018-06-18,10.1038/s41467-018-04780-x,https://www.nature.com/articles/s41467-018-04780-x,,Yes,"Twinning has been experimentally seen in high-entropy alloys, but understanding how it operates remains a challenge. Here, the authors show that twinning can be a primary deformation mechanism in three well-known medium- and high-entropy alloys that have unstable face-centered cubic lattices."
Absence of dynamic strain aging in an additively manufactured nickel-base superalloy,Allison M. Beese; Zhuqing Wang; Dong Ma,2018-05-25,10.1038/s41467-018-04473-5,https://www.nature.com/articles/s41467-018-04473-5,,Yes,"Detrimental serrated plastic flow via dynamic strain aging (DSA) in conventionally processed nickel superalloys usually occurs during high temperature deformation. Here, the authors suppress DSA via a unique microstructure obtained using additive manufacturing and propose a new dislocation-arrest model in nickel superalloys."
Magnetically-driven phase transformation strengthening in high entropy alloys,Changning Niu; Carlyn R. LaRosa; Maryam Ghazisaeidi,2018-04-10,10.1038/s41467-018-03846-0,https://www.nature.com/articles/s41467-018-03846-0,,Yes,"Medium entropy alloy CoCrNi has better mechanical properties than high entropy alloys such as CrMnFeCoNi, but why that is remains unclear. Here, the authors show that a nanostructured phase at lattice defects in CoCrNi causes its extraordinary properties, while it is magnetically frustrated and suppressed in CrMnFeCoNi."
A high-strength silicide&#xa0;phase in a stainless steel alloy designed for wear-resistant applications,D. Bowden; Y. Krysiak; M. Preuss,2018-04-10,10.1038/s41467-018-03875-9,https://www.nature.com/articles/s41467-018-03875-9,,Yes,"Wear- and corrosion-resistant hardfacing steels rely on carbon for strengthening. Here, the authors report an ultra-high strength silicide phase that could lead to a new class of silicide-strengthened stainless steels and alternative coatings for nuclear applications."
In situ X-ray imaging of defect and molten pool dynamics in laser additive manufacturing,Chu Lun Alex Leung; Sebastian Marussi; Peter D. Lee,2018-04-10,10.1038/s41467-018-03734-7,https://www.nature.com/articles/s41467-018-03734-7,,Yes,"Additive manufacturing of metals is now widely available, but the interaction of the metal powder with the laser remains unclear. Here, the authors use X-rays to image melt features and pore behaviour during laser melting of powders."
